!MOLECULE
 CN v=0 from constants of Klisch et al. 1995
!MOLECULAR WEIGHT
26.0
!NUMBER OF ENERGY LEVELS
41
!LEVEL + ENERGIES(cm^-1) + WEIGHT + QNUM(N_J)
    1      0.00000000      2.0      0_0.5
    2      3.77490058      2.0      1_0.5
    3      3.78578305      4.0      1_1.5
    4     11.33543032      4.0      2_1.5
    5     11.35356777      6.0      2_2.5
    6     22.67765397      6.0      3_2.5
    7     22.70304639      8.0      3_3.5
    8     37.80110987      8.0      4_3.5
    9     37.83375728     10.0      4_4.5
   10     56.70518250     10.0      5_4.5
   11     56.74508489     12.0      5_5.5
   12     79.38910244     12.0      6_5.5
   13     79.43625980     14.0      6_6.5
   14    105.85194638     14.0      7_6.5
   15    105.90635873     16.0      7_7.5
   16    136.09263716     16.0      8_7.5
   17    136.15430448     18.0      8_8.5
   18    170.10994369     18.0      9_8.5
   19    170.17886599     20.0      9_9.5
   20    207.90248103     20.0     10_9.5
   21    207.97865831     22.0     10_10.5
   22    249.46871035     22.0     11_10.5
   23    249.55214261     24.0     11_11.5
   24    294.80693893     24.0     12_11.5
   25    294.89762617     26.0     12_12.5
   26    343.91532018     26.0     13_12.5
   27    344.01326240     28.0     13_13.5
   28    396.79185361     28.0     14_13.5
   29    396.89705081     30.0     14_14.5
   30    453.43438485     30.0     15_14.5
   31    453.54683703     32.0     15_15.5
   32    513.84060566     32.0     16_15.5
   99   15    8  2.03E-14  2.09E-14  2.37E-14  2.74E-14  3.76E-14  6.79E-14  1.25E-13  2.02E-13  4.13E-13  6.84E-13  9.99E-13  1.34E-12
  100   15    9  3.03E-12  3.09E-12  3.15E-12  3.26E-12  3.54E-12  4.23E-12  5.12E-12  5.96E-12  7.41E-12  8.57E-12  9.53E-12  1.03E-11
  101   15   10  1.93E-13  1.82E-13  1.91E-13  2.09E-13  2.56E-13  3.73E-13  5.47E-13  7.38E-13  1.15E-12  1.57E-12  2.00E-12  2.42E-12
  102   15   11  3.95E-11  4.07E-11  4.13E-11  4.21E-11  4.38E-11  4.75E-11  5.14E-11  5.47E-11  5.96E-11  6.33E-11  6.63E-11  6.87E-11
  103   15   12  5.60E-14  5.52E-14  6.23E-14  7.09E-14  8.97E-14  1.35E-13  2.08E-13  2.94E-13  5.03E-13  7.52E-13  1.04E-12  1.35E-12
  104   15   13  9.68E-12  9.66E-12  9.63E-12  9.67E-12  9.82E-12  1.03E-11  1.09E-11  1.16E-11  1.29E-11  1.40E-11  1.50E-11  1.58E-11
  105   15   14  2.17E-13  3.00E-13  3.68E-13  4.30E-13  5.48E-13  7.70E-13  1.04E-12  1.29E-12  1.78E-12  2.24E-12  2.67E-12  3.09E-12
  106   16    1  1.30E-14  1.50E-14  1.72E-14  2.00E-14  2.76E-14  5.12E-14  9.72E-14  1.60E-13  3.23E-13  5.12E-13  7.09E-13  9.03E-13
  107   16    2  2.05E-14  2.29E-14  2.56E-14  2.92E-14  3.93E-14  7.14E-14  1.34E-13  2.17E-13  4.25E-13  6.54E-13  8.78E-13  1.08E-12
  108   16    3  9.34E-15  1.05E-14  1.19E-14  1.38E-14  1.92E-14  3.81E-14  7.91E-14  1.41E-13  3.23E-13  5.62E-13  8.29E-13  1.10E-12
  109   16    4  3.35E-13  3.70E-13  4.02E-13  4.42E-13  5.39E-13  7.93E-13  1.18E-12  1.62E-12  2.51E-12  3.36E-12  4.13E-12  4.81E-12
  110   16    5  6.57E-14  7.29E-14  7.99E-14  8.86E-14  1.11E-13  1.72E-13  2.76E-13  4.06E-13  7.24E-13  1.09E-12  1.47E-12  1.85E-12
  111   16    6  4.59E-13  4.90E-13  5.17E-13  5.54E-13  6.54E-13  9.23E-13  1.33E-12  1.79E-12  2.69E-12  3.52E-12  4.24E-12  4.85E-12
  112   16    7  4.92E-14  5.29E-14  5.64E-14  6.12E-14  7.44E-14  1.13E-13  1.81E-13  2.70E-13  5.01E-13  7.92E-13  1.12E-12  1.48E-12
  113   16    8  4.68E-12  5.04E-12  5.30E-12  5.59E-12  6.26E-12  7.76E-12  9.65E-12  1.14E-11  1.44E-11  1.69E-11  1.88E-11  2.05E-11
  114   16    9  3.10E-13  3.35E-13  3.55E-13  3.78E-13  4.33E-13  5.65E-13  7.52E-13  9.52E-13  1.37E-12  1.80E-12  2.23E-12  2.65E-12
  115   16   10  3.24E-12  3.38E-12  3.45E-12  3.56E-12  3.84E-12  4.54E-12  5.43E-12  6.26E-12  7.69E-12  8.84E-12  9.78E-12  1.06E-11
  116   16   11  1.34E-13  1.41E-13  1.46E-13  1.54E-13  1.73E-13  2.25E-13  3.06E-13  4.02E-13  6.26E-13  8.90E-13  1.19E-12  1.51E-12
  117   16   12  3.69E-11  3.92E-11  4.02E-11  4.12E-11  4.33E-11  4.73E-11  5.16E-11  5.50E-11  6.01E-11  6.38E-11  6.67E-11  6.92E-11
  118   16   13  8.73E-13  9.31E-13  9.66E-13  1.00E-12  1.09E-12  1.28E-12  1.51E-12  1.74E-12  2.19E-12  2.62E-12  3.03E-12  3.42E-12
  119   16   14  9.79E-12  1.01E-11  1.00E-11  1.01E-11  1.02E-11  1.07E-11  1.13E-11  1.20E-11  1.32E-11  1.43E-11  1.53E-11  1.62E-11
  120   16   15  1.26E-13  1.33E-13  1.40E-13  1.49E-13  1.68E-13  2.13E-13  2.82E-13  3.63E-13  5.50E-13  7.66E-13  1.01E-12  1.27E-12
  121   17    1  1.32E-14  1.51E-14  1.73E-14  2.00E-14  2.76E-14  5.13E-14  9.72E-14  1.60E-13  3.23E-13  5.12E-13  7.10E-13  9.03E-13
  122   17    2  5.66E-16  7.00E-16  8.73E-16  1.12E-15  1.94E-15  5.45E-15  1.52E-14  3.27E-14  9.35E-14  1.84E-13  2.94E-13  4.14E-13
  123   17    3  2.96E-14  3.29E-14  3.67E-14  4.19E-14  5.67E-14  1.04E-13  1.98E-13  3.26E-13  6.55E-13  1.03E-12  1.41E-12  1.78E-12
  124   17    4  4.93E-15  5.77E-15  6.77E-15  8.07E-15  1.17E-14  2.41E-14  5.10E-14  9.16E-14  2.12E-13  3.72E-13  5.57E-13  7.53E-13
  125   17    5  4.00E-13  4.39E-13  4.77E-13  5.23E-13  6.39E-13  9.41E-13  1.41E-12  1.93E-12  3.03E-12  4.08E-12  5.04E-12  5.90E-12
  126   17    6  3.41E-15  3.94E-15  4.63E-15  5.57E-15  8.30E-15  1.81E-14  4.05E-14  7.65E-14  1.92E-13  3.62E-13  5.73E-13  8.10E-13
  127   17    7  5.10E-13  5.42E-13  5.71E-13  6.11E-13  7.21E-13  1.02E-12  1.48E-12  1.98E-12  3.00E-12  3.95E-12  4.79E-12  5.52E-12
  128   17    8  2.85E-14  3.21E-14  3.62E-14  4.14E-14  5.44E-14  9.10E-14  1.55E-13  2.36E-13  4.38E-13  6.78E-13  9.40E-13  1.21E-12
  129   17    9  5.01E-12  5.37E-12  5.63E-12  5.93E-12  6.65E-12  8.24E-12  1.03E-11  1.21E-11  1.54E-11  1.80E-11  2.01E-11  2.19E-11
  130   17   10  1.66E-14  1.85E-14  2.10E-14  2.42E-14  3.24E-14  5.60E-14  9.87E-14  1.55E-13  3.04E-13  4.96E-13  7.22E-13  9.75E-13
  131   17   11  3.39E-12  3.52E-12  3.59E-12  3.70E-12  3.99E-12  4.71E-12  5.64E-12  6.51E-12  8.02E-12  9.24E-12  1.02E-11  1.11E-11
  132   17   12  1.29E-13  1.41E-13  1.55E-13  1.71E-13  2.11E-13  3.04E-13  4.37E-13  5.80E-13  8.82E-13  1.19E-12  1.50E-12  1.80E-12
  133   17   13  3.79E-11  4.02E-11  4.11E-11  4.21E-11  4.42E-11  4.83E-11  5.27E-11  5.61E-11  6.14E-11  6.52E-11  6.82E-11  7.08E-11
  134   17   14  3.81E-14  4.26E-14  4.94E-14  5.68E-14  7.26E-14  1.09E-13  1.65E-13  2.31E-13  3.87E-13  5.70E-13  7.75E-13  1.00E-12
  135   17   15  9.94E-12  1.02E-11  1.02E-11  1.02E-11  1.03E-11  1.08E-11  1.15E-11  1.21E-11  1.34E-11  1.45E-11  1.55E-11  1.64E-11
  136   17   16  1.87E-13  2.56E-13  3.11E-13  3.62E-13  4.58E-13  6.36E-13  8.44E-13  1.04E-12  1.41E-12  1.76E-12  2.09E-12  2.40E-12
  137   18    1  1.50E-15  1.76E-15  2.05E-15  2.46E-15  3.72E-15  8.60E-15  2.08E-14  4.15E-14  1.10E-13  2.07E-13  3.23E-13  4.48E-13
  138   18    2  2.01E-14  2.26E-14  2.54E-14  2.89E-14  3.82E-14  6.62E-14  1.18E-13  1.87E-13  3.59E-13  5.55E-13  7.56E-13  9.52E-13
  139   18    3  9.71E-15  1.10E-14  1.25E-14  1.43E-14  1.94E-14  3.55E-14  6.81E-14  1.15E-13  2.47E-13  4.18E-13  6.11E-13  8.14E-13
  140   18    4  4.66E-14  5.11E-14  5.58E-14  6.22E-14  8.00E-14  1.35E-13  2.40E-13  3.79E-13  7.26E-13  1.12E-12  1.50E-12  1.87E-12
  141   18    5  9.26E-15  1.02E-14  1.12E-14  1.27E-14  1.67E-14  3.01E-14  5.85E-14  1.01E-13  2.32E-13  4.17E-13  6.42E-13  8.91E-13
  142   18    6  4.86E-13  5.32E-13  5.74E-13  6.26E-13  7.54E-13  1.08E-12  1.57E-12  2.12E-12  3.23E-12  4.29E-12  5.25E-12  6.11E-12
  143   18    7  5.65E-14  6.21E-14  6.75E-14  7.41E-14  9.09E-14  1.36E-13  2.11E-13  3.01E-13  5.20E-13  7.73E-13  1.04E-12  1.32E-12
  144   18    8  6.23E-13  6.62E-13  6.94E-13  7.38E-13  8.55E-13  1.17E-12  1.65E-12  2.16E-12  3.20E-12  4.16E-12  4.99E-12  5.72E-12
  145   18    9  4.52E-14  4.83E-14  5.11E-14  5.49E-14  6.54E-14  9.52E-14  1.47E-13  2.11E-13  3.77E-13  5.84E-13  8.24E-13  1.09E-12
  146   18   10  5.17E-12  5.57E-12  5.85E-12  6.18E-12  6.93E-12  8.59E-12  1.07E-11  1.26E-11  1.58E-11  1.84E-11  2.05E-11  2.23E-11
  147   18   11  2.47E-13  2.68E-13  2.83E-13  3.02E-13  3.46E-13  4.50E-13  5.94E-13  7.45E-13  1.05E-12  1.36E-12  1.67E-12  1.98E-12
  148   18   12  3.58E-12  3.75E-12  3.82E-12  3.94E-12  4.24E-12  4.98E-12  5.92E-12  6.79E-12  8.29E-12  9.50E-12  1.05E-11  1.13E-11
  149   18   13  1.12E-13  1.18E-13  1.23E-13  1.29E-13  1.45E-13  1.86E-13  2.49E-13  3.22E-13  4.90E-13  6.84E-13  9.00E-13  1.13E-12
  150   18   14  3.56E-11  3.80E-11  3.91E-11  4.03E-11  4.27E-11  4.73E-11  5.21E-11  5.58E-11  6.13E-11  6.53E-11  6.84E-11  7.10E-11
  151   18   15  6.61E-13  7.08E-13  7.38E-13  7.71E-13  8.44E-13  9.99E-13  1.19E-12  1.37E-12  1.72E-12  2.05E-12  2.36E-12  2.65E-12
  152   18   16  1.03E-11  1.06E-11  1.06E-11  1.06E-11  1.08E-11  1.12E-11  1.19E-11  1.26E-11  1.38E-11  1.49E-11  1.59E-11  1.68E-11
  153   18   17  1.06E-13  1.11E-13  1.17E-13  1.24E-13  1.39E-13  1.75E-13  2.30E-13  2.93E-13  4.38E-13  6.02E-13  7.83E-13  9.78E-13
  154   19    1  1.52E-15  1.77E-15  2.06E-15  2.47E-15  3.73E-15  8.61E-15  2.08E-14  4.15E-14  1.10E-13  2.07E-13  3.24E-13  4.48E-13
  155   19    2  8.05E-16  9.53E-16  1.13E-15  1.38E-15  2.11E-15  4.86E-15  1.16E-14  2.31E-14  6.10E-14  1.17E-13  1.86E-13  2.62E-13
  156   19    3  2.93E-14  3.29E-14  3.68E-14  4.19E-14  5.56E-14  9.69E-14  1.75E-13  2.79E-13  5.45E-13  8.57E-13  1.18E-12  1.50E-12
  157   19    4  5.11E-16  6.11E-16  7.36E-16  9.15E-16  1.49E-15  3.92E-15  1.09E-14  2.41E-14  7.50E-14  1.61E-13  2.77E-13  4.15E-13
  158   19    5  5.61E-14  6.11E-14  6.65E-14  7.41E-14  9.53E-14  1.62E-13  2.88E-13  4.56E-13  8.84E-13  1.37E-12  1.87E-12  2.35E-12
  159   19    6  4.33E-15  4.97E-15  5.72E-15  6.70E-15  9.41E-15  1.82E-14  3.66E-14  6.42E-14  1.47E-13  2.62E-13  4.00E-13  5.55E-13
  160   19    7  5.45E-13  5.92E-13  6.38E-13  6.95E-13  8.36E-13  1.20E-12  1.75E-12  2.35E-12  3.61E-12  4.80E-12  5.90E-12  6.88E-12
  161   19    8  3.56E-15  4.04E-15  4.63E-15  5.43E-15  7.71E-15  1.54E-14  3.23E-14  5.84E-14  1.41E-13  2.62E-13  4.18E-13  6.02E-13
  162   19    9  6.72E-13  7.10E-13  7.43E-13  7.89E-13  9.14E-13  1.25E-12  1.76E-12  2.32E-12  3.44E-12  4.48E-12  5.40E-12  6.20E-12
  163   19   10  2.55E-14  2.86E-14  3.20E-14  3.62E-14  4.69E-14  7.61E-14  1.25E-13  1.86E-13  3.35E-13  5.09E-13  6.99E-13  8.98E-13
  164   19   11  5.45E-12  5.83E-12  6.12E-12  6.45E-12  7.23E-12  8.97E-12  1.11E-11  1.31E-11  1.65E-11  1.93E-11  2.15E-11  2.33E-11
  165   19   12  1.56E-14  1.73E-14  1.94E-14  2.20E-14  2.89E-14  4.81E-14  8.20E-14  1.26E-13  2.39E-13  3.81E-13  5.47E-13  7.33E-13
  166   19   13  3.71E-12  3.87E-12  3.94E-12  4.05E-12  4.36E-12  5.11E-12  6.08E-12  6.99E-12  8.54E-12  9.80E-12  1.09E-11  1.17E-11
  167   19   14  1.10E-13  1.20E-13  1.32E-13  1.46E-13  1.79E-13  2.55E-13  3.61E-13  4.74E-13  7.09E-13  9.44E-13  1.18E-12  1.41E-12
  168   19   15  3.65E-11  3.88E-11  3.98E-11  4.10E-11  4.34E-11  4.81E-11  5.29E-11  5.67E-11  6.23E-11  6.64E-11  6.96E-11  7.22E-11
  169   19   16  3.36E-14  3.71E-14  4.22E-14  4.81E-14  6.11E-14  9.09E-14  1.36E-13  1.88E-13  3.10E-13  4.51E-13  6.07E-13  7.76E-13
  170   19   17  1.05E-11  1.07E-11  1.07E-11  1.07E-11  1.08E-11  1.13E-11  1.20E-11  1.27E-11  1.39E-11  1.51E-11  1.61E-11  1.70E-11
  171   19   18  1.60E-13  2.20E-13  2.67E-13  3.11E-13  3.92E-13  5.39E-13  7.07E-13  8.65E-13  1.16E-12  1.43E-12  1.69E-12  1.93E-12
  172   20    1  1.51E-15  1.74E-15  2.02E-15  2.38E-15  3.42E-15  7.06E-15  1.54E-14  2.87E-14  7.09E-14  1.31E-13  2.03E-13  2.82E-13
  173   20    2  2.89E-15  3.26E-15  3.68E-15  4.27E-15  5.99E-15  1.23E-14  2.69E-14  5.05E-14  1.25E-13  2.29E-13  3.50E-13  4.78E-13
  174   20    3  1.36E-15  1.55E-15  1.77E-15  2.07E-15  2.99E-15  6.52E-15  1.56E-14  3.17E-14  9.03E-14  1.85E-13  3.09E-13  4.55E-13
  175   20    4  4.02E-14  4.46E-14  4.94E-14  5.56E-14  7.19E-14  1.19E-13  2.06E-13  3.18E-13  5.99E-13  9.20E-13  1.25E-12  1.58E-12
  176   20    5  8.47E-15  9.42E-15  1.05E-14  1.19E-14  1.57E-14  2.72E-14  4.98E-14  8.20E-14  1.74E-13  2.98E-13  4.45E-13  6.05E-13
  177   20    6  7.90E-14  8.51E-14  9.17E-14  1.01E-13  1.25E-13  2.01E-13  3.40E-13  5.21E-13  9.70E-13  1.47E-12  1.98E-12  2.46E-12
  178   20    7  9.48E-15  1.03E-14  1.11E-14  1.23E-14  1.56E-14  2.63E-14  4.79E-14  7.95E-14  1.74E-13  3.07E-13  4.75E-13  6.70E-13
  179   20    8  6.22E-13  6.72E-13  7.23E-13  7.86E-13  9.39E-13  1.33E-12  1.90E-12  2.53E-12  3.80E-12  5.01E-12  6.10E-12  7.08E-12
  180   20    9  4.94E-14  5.35E-14  5.79E-14  6.33E-14  7.69E-14  1.13E-13  1.70E-13  2.39E-13  4.01E-13  5.84E-13  7.81E-13  9.85E-13
  181   20   10  7.80E-13  8.20E-13  8.55E-13  9.04E-13  1.04E-12  1.39E-12  1.92E-12  2.49E-12  3.63E-12  4.68E-12  5.60E-12  6.40E-12
  182   20   11  4.17E-14  4.39E-14  4.61E-14  4.92E-14  5.78E-14  8.21E-14  1.23E-13  1.74E-13  3.00E-13  4.54E-13  6.31E-13  8.27E-13
  183   20   12  5.48E-12  5.84E-12  6.14E-12  6.50E-12  7.32E-12  9.11E-12  1.13E-11  1.34E-11  1.68E-11  1.95E-11  2.17E-11  2.36E-11
  184   20   13  2.02E-13  2.15E-13  2.28E-13  2.43E-13  2.79E-13  3.64E-13  4.79E-13  5.99E-13  8.40E-13  1.08E-12  1.31E-12  1.54E-12
  185   20   14  3.89E-12  4.02E-12  4.09E-12  4.20E-12  4.52E-12  5.29E-12  6.28E-12  7.20E-12  8.77E-12  1.00E-11  1.11E-11  1.20E-11
  186   20   15  9.77E-14  1.01E-13  1.04E-13  1.08E-13  1.21E-13  1.55E-13  2.07E-13  2.65E-13  3.98E-13  5.48E-13  7.13E-13  8.89E-13
  187   20   16  3.47E-11  3.64E-11  3.75E-11  3.87E-11  4.14E-11  4.65E-11  5.18E-11  5.59E-11  6.18E-11  6.61E-11  6.94E-11  7.21E-11
  188   20   17  5.38E-13  5.57E-13  5.78E-13  6.04E-13  6.66E-13  7.97E-13  9.57E-13  1.11E-12  1.39E-12  1.65E-12  1.89E-12  2.12E-12
  189   20   18  1.11E-11  1.12E-11  1.10E-11  1.10E-11  1.11E-11  1.16E-11  1.23E-11  1.30E-11  1.43E-11  1.54E-11  1.64E-11  1.73E-11
  190   20   19  9.86E-14  9.78E-14  9.99E-14  1.04E-13  1.16E-13  1.46E-13  1.91E-13  2.42E-13  3.58E-13  4.89E-13  6.31E-13  7.82E-13
  191   21    1  1.49E-15  1.74E-15  2.02E-15  2.38E-15  3.42E-15  7.06E-15  1.54E-14  2.87E-14  7.09E-14  1.31E-13  2.03E-13  2.82E-13
  192   21    2  7.93E-17  9.83E-17  1.21E-16  1.55E-16  2.66E-16  8.05E-16  2.59E-15  6.42E-15  2.33E-14  5.51E-14  1.01E-13  1.59E-13
  193   21    3  4.11E-15  4.70E-15  5.33E-15  6.19E-15  8.72E-15  1.80E-14  3.99E-14  7.59E-14  1.92E-13  3.59E-13  5.58E-13  7.75E-13
  194   21    4  6.11E-16  7.13E-16  8.39E-16  1.01E-15  1.51E-15  3.39E-15  8.11E-15  1.64E-14  4.61E-14  9.39E-14  1.57E-13  2.33E-13
  195   21    5  4.72E-14  5.30E-14  5.90E-14  6.64E-14  8.60E-14  1.43E-13  2.47E-13  3.84E-13  7.27E-13  1.12E-12  1.54E-12  1.95E-12
  196   21    6  5.71E-16  6.51E-16  7.58E-16  9.09E-16  1.38E-15  3.25E-15  8.28E-15  1.76E-14  5.39E-14  1.18E-13  2.09E-13  3.24E-13
  197   21    7  8.62E-14  9.42E-14  1.02E-13  1.12E-13  1.40E-13  2.24E-13  3.80E-13  5.83E-13  1.09E-12  1.66E-12  2.25E-12  2.81E-12
  198   21    8  4.21E-15  4.66E-15  5.27E-15  6.09E-15  8.32E-15  1.53E-14  2.94E-14  4.99E-14  1.10E-13  1.92E-13  2.93E-13  4.07E-13
  199   21    9  6.53E-13  7.17E-13  7.73E-13  8.41E-13  1.01E-12  1.42E-12  2.04E-12  2.72E-12  4.09E-12  5.40E-12  6.59E-12  7.66E-12
  200   21   10  3.92E-15  4.19E-15  4.67E-15  5.36E-15  7.33E-15  1.39E-14  2.75E-14  4.81E-14  1.11E-13  2.01E-13  3.16E-13  4.53E-13
  201   21   11  8.00E-13  8.54E-13  8.94E-13  9.47E-13  1.09E-12  1.46E-12  2.02E-12  2.62E-12  3.82E-12  4.93E-12  5.91E-12  6.77E-12
  202   21   12  2.51E-14  2.63E-14  2.89E-14  3.24E-14  4.13E-14  6.56E-14  1.06E-13  1.54E-13  2.71E-13  4.04E-13  5.48E-13  6.97E-13
  203   21   13  5.52E-12  5.98E-12  6.32E-12  6.69E-12  7.54E-12  9.41E-12  1.17E-11  1.38E-11  1.74E-11  2.02E-11  2.25E-11  2.44E-11
  204   21   14  1.65E-14  1.68E-14  1.81E-14  2.02E-14  2.59E-14  4.20E-14  6.99E-14  1.05E-13  1.96E-13  3.06E-13  4.34E-13  5.75E-13
  205   21   15  3.86E-12  4.07E-12  4.16E-12  4.28E-12  4.61E-12  5.41E-12  6.42E-12  7.36E-12  8.97E-12  1.03E-11  1.14E-11  1.23E-11
  206   21   16  1.14E-13  1.11E-13  1.18E-13  1.29E-13  1.55E-13  2.18E-13  3.06E-13  3.98E-13  5.87E-13  7.74E-13  9.58E-13  1.14E-12
  207   21   17  3.41E-11  3.65E-11  3.78E-11  3.91E-11  4.18E-11  4.71E-11  5.24E-11  5.66E-11  6.26E-11  6.70E-11  7.03E-11  7.31E-11
  208   21   18  3.70E-14  3.54E-14  3.77E-14  4.16E-14  5.16E-14  7.63E-14  1.14E-13  1.57E-13  2.56E-13  3.69E-13  4.92E-13  6.25E-13
  209   21   19  1.08E-11  1.11E-11  1.10E-11  1.10E-11  1.12E-11  1.17E-11  1.24E-11  1.31E-11  1.44E-11  1.55E-11  1.66E-11  1.75E-11
  210   21   20  1.36E-13  1.88E-13  2.29E-13  2.68E-13  3.39E-13  4.67E-13  6.09E-13  7.40E-13  9.80E-13  1.20E-12  1.41E-12  1.60E-12
  211   22    1  2.13E-16  2.44E-16  2.85E-16  3.43E-16  5.28E-16  1.32E-15  3.68E-15  8.40E-15  2.79E-14  6.31E-14  1.13E-13  1.74E-13
  212   22    2  2.42E-15  2.68E-15  3.03E-15  3.51E-15  4.85E-15  9.34E-15  1.91E-14  3.42E-14  8.02E-14  1.44E-13  2.19E-13  3.00E-13
  213   22    3  1.20E-15  1.34E-15  1.53E-15  1.78E-15  2.51E-15  5.07E-15  1.10E-14  2.10E-14  5.47E-14  1.07E-13  1.75E-13  2.54E-13
  214   22    4  7.09E-15  7.71E-15  8.51E-15  9.64E-15  1.29E-14  2.44E-14  5.02E-14  9.08E-14  2.17E-13  3.94E-13  6.01E-13  8.24E-13
  215   22    5  1.49E-15  1.63E-15  1.81E-15  2.06E-15  2.81E-15  5.57E-15  1.23E-14  2.40E-14  6.64E-14  1.38E-13  2.37E-13  3.60E-13
  216   22    6  6.25E-14  6.75E-14  7.40E-14  8.24E-14  1.05E-13  1.69E-13  2.83E-13  4.29E-13  7.88E-13  1.20E-12  1.62E-12  2.03E-12
  217   22    7  7.96E-15  8.62E-15  9.49E-15  1.06E-14  1.37E-14  2.29E-14  4.03E-14  6.43E-14  1.32E-13  2.21E-13  3.28E-13  4.47E-13
  218   22    8  1.17E-13  1.23E-13  1.31E-13  1.43E-13  1.74E-13  2.68E-13  4.38E-13  6.54E-13  1.18E-12  1.77E-12  2.37E-12  2.93E-12
  219   22    9  9.65E-15  1.02E-14  1.09E-14  1.20E-14  1.49E-14  2.39E-14  4.16E-14  6.66E-14  1.39E-13  2.39E-13  3.64E-13  5.09E-13
  220   22   10  7.36E-13  7.85E-13  8.40E-13  9.10E-13  1.08E-12  1.52E-12  2.16E-12  2.86E-12  4.25E-12  5.57E-12  6.76E-12  7.82E-12
  221   22   11  4.30E-14  4.60E-14  4.94E-14  5.39E-14  6.52E-14  9.48E-14  1.42E-13  1.97E-13  3.23E-13  4.63E-13  6.12E-13  7.66E-13
  222   22   12  9.18E-13  9.56E-13  9.95E-13  1.05E-12  1.20E-12  1.59E-12  2.16E-12  2.78E-12  4.00E-12  5.12E-12  6.10E-12  6.96E-12
  223   22   13  3.77E-14  3.94E-14  4.13E-14  4.40E-14  5.13E-14  7.18E-14  1.06E-13  1.47E-13  2.48E-13  3.69E-13  5.05E-13  6.54E-13
  224   22   14  5.55E-12  5.88E-12  6.19E-12  6.56E-12  7.43E-12  9.33E-12  1.17E-11  1.38E-11  1.74E-11  2.03E-11  2.26E-11  2.45E-11
  225   22   15  1.62E-13  1.72E-13  1.82E-13  1.95E-13  2.25E-13  2.96E-13  3.91E-13  4.90E-13  6.85E-13  8.76E-13  1.06E-12  1.24E-12
  226   22   16  4.04E-12  4.17E-12  4.26E-12  4.39E-12  4.73E-12  5.55E-12  6.59E-12  7.55E-12  9.18E-12  1.05E-11  1.16E-11  1.25E-11
  227   22   17  8.17E-14  8.49E-14  8.79E-14  9.21E-14  1.03E-13  1.32E-13  1.75E-13  2.24E-13  3.32E-13  4.53E-13  5.84E-13  7.23E-13
  228   22   18  3.21E-11  3.40E-11  3.52E-11  3.65E-11  3.94E-11  4.50E-11  5.07E-11  5.52E-11  6.17E-11  6.63E-11  6.99E-11  7.28E-11
  229   22   19  4.04E-13  4.29E-13  4.50E-13  4.74E-13  5.28E-13  6.42E-13  7.79E-13  9.08E-13  1.14E-12  1.36E-12  1.56E-12  1.74E-12
  230   22   20  1.12E-11  1.14E-11  1.14E-11  1.14E-11  1.16E-11  1.21E-11  1.28E-11  1.36E-11  1.48E-11  1.60E-11  1.70E-11  1.79E-11
  231   22   21  7.97E-14  8.24E-14  8.54E-14  8.97E-14  1.00E-13  1.26E-13  1.63E-13  2.06E-13  3.01E-13  4.08E-13  5.23E-13  6.45E-13
  232   23    1  2.14E-16  2.44E-16  2.85E-16  3.43E-16  5.28E-16  1.32E-15  3.68E-15  8.40E-15  2.79E-14  6.31E-14  1.13E-13  1.74E-13
  233   23    2  9.80E-17  1.13E-16  1.35E-16  1.65E-16  2.57E-16  6.42E-16  1.74E-15  3.90E-15  1.27E-14  2.84E-14  5.08E-14  7.88E-14
  234   23    3  3.54E-15  3.92E-15  4.43E-15  5.13E-15  7.10E-15  1.38E-14  2.84E-14  5.13E-14  1.22E-13  2.22E-13  3.43E-13  4.75E-13
  235   23    4  7.77E-17  9.05E-17  1.08E-16  1.33E-16  2.17E-16  6.06E-16  1.89E-15  4.75E-15  1.84E-14  4.66E-14  9.16E-14  1.53E-13
  236   23    5  8.54E-15  9.25E-15  1.02E-14  1.16E-14  1.55E-14  2.94E-14  6.06E-14  1.10E-13  2.65E-13  4.85E-13  7.47E-13  1.03E-12
  237   23    6  5.77E-16  6.49E-16  7.49E-16  8.86E-16  1.28E-15  2.71E-15  6.14E-15  1.20E-14  3.30E-14  6.76E-14  1.15E-13  1.74E-13
  238   23    7  7.01E-14  7.55E-14  8.27E-14  9.21E-14  1.17E-13  1.89E-13  3.17E-13  4.81E-13  8.87E-13  1.35E-12  1.83E-12  2.31E-12
  239   23    8  6.43E-16  7.14E-16  8.15E-16  9.58E-16  1.39E-15  3.00E-15  7.09E-15  1.44E-14  4.15E-14  8.85E-14  1.56E-13  2.44E-13
  240   23    9  1.26E-13  1.33E-13  1.41E-13  1.54E-13  1.88E-13  2.89E-13  4.72E-13  7.07E-13  1.28E-12  1.92E-12  2.57E-12  3.20E-12
  241   23   10  3.92E-15  4.33E-15  4.88E-15  5.60E-15  7.55E-15  1.35E-14  2.51E-14  4.15E-14  8.80E-14  1.51E-13  2.26E-13  3.12E-13
  242   23   11  7.77E-13  8.26E-13  8.84E-13  9.58E-13  1.14E-12  1.60E-12  2.28E-12  3.01E-12  4.49E-12  5.88E-12  7.15E-12  8.28E-12
  243   23   12  3.80E-15  4.13E-15  4.60E-15  5.24E-15  7.04E-15  1.28E-14  2.44E-14  4.13E-14  9.16E-14  1.62E-13  2.51E-13  3.55E-13
