71106 // magic number - today's date
# data file for collisions H + H2* -> H + H2
# original data published in
#>>>refer	H2	H coll	Wrathmall, S.A., Gusdorf, A., & Flower, D.R. 2007, MNRAS,  
# posted on web site http://massey.dur.ac.uk/saw/website_data/
# this file was produced by combining two files,
# h2_levels_in.txt gave the level index and the v, J quantum indices
# h2h_decal1_fit.txt giving the fitting coefficients for the level indices
# below has the upper v,J, lower v,J, and fitting coefficients a, b, and c
# for use in the equaiton q(u,l) = 10.^[ a+b/t + c/t^2]
# where t = T/1e3K + 1
# so fit does not work below 1e3 K
5	0	0	6	-1.016e+001	-1.417e+000	5.459e-001
4	8	0	6	-1.069e+001	9.518e-001	-3.628e+000
5	2	0	6	-1.033e+001	-5.872e-001	-5.585e-001
3	12	0	6	-1.090e+001	-1.059e+000	-3.032e+000
0	20	0	6	-1.266e+001	-3.516e+000	-4.142e+000
5	4	0	6	-1.042e+001	-1.120e-001	-1.701e+000
1	18	0	6	-1.210e+001	-1.809e+000	-4.949e+000
4	10	0	6	-1.119e+001	-4.290e-002	-3.184e+000
2	16	0	6	-1.166e+001	-1.794e+000	-4.011e+000
5	6	0	6	-1.083e+001	4.668e-002	-2.405e+000
3	14	0	6	-1.146e+001	-1.833e+000	-2.892e+000
6	0	0	6	-1.097e+001	-1.692e+000	1.849e-001
5	8	0	6	-1.126e+001	-2.019e-001	-2.793e+000
6	2	0	6	-1.096e+001	-2.023e+000	3.696e-001
4	12	0	6	-1.172e+001	-6.458e-001	-3.307e+000
0	22	0	6	-1.378e+001	-4.681e+000	-3.213e+000
6	4	0	6	-1.088e+001	-2.753e+000	9.177e-002
0	8	0	8	-8.230e+000	-8.503e-001	4.753e-002
1	0	0	8	-1.114e+001	5.122e+000	-1.550e+001
1	2	0	8	-1.038e+001	-2.018e-001	-7.559e+000
1	4	0	8	-1.025e+001	-1.189e+000	-4.819e+000
0	10	0	8	-9.929e+000	-2.015e+000	-3.089e+000
1	6	0	8	-1.022e+001	-7.600e-001	-4.366e+000
1	8	0	8	-1.039e+001	-4.244e-001	-5.056e+000
2	0	0	8	-1.067e+001	1.796e+000	-6.568e+000
0	12	0	8	-1.060e+001	-1.407e+000	-5.420e+000
2	2	0	8	-1.058e+001	1.416e+000	-6.019e+000
2	4	0	8	-1.045e+001	7.938e-001	-5.363e+000
1	10	0	8	-1.068e+001	2.028e-001	-6.021e+000
2	6	0	8	-1.041e+001	4.431e-001	-5.357e+000
0	14	0	8	-1.103e+001	-9.455e-001	-6.571e+000
2	8	0	8	-1.047e+001	3.586e-001	-5.558e+000
3	0	0	8	-1.041e+001	1.622e+000	-4.602e+000
1	12	0	8	-1.080e+001	1.298e-001	-6.194e+000
3	2	0	8	-1.032e+001	1.183e+000	-4.165e+000
3	4	0	8	-1.025e+001	8.535e-001	-4.075e+000
0	16	0	8	-1.125e+001	-1.520e+000	-6.332e+000
2	10	0	8	-1.063e+001	4.382e-001	-5.824e+000
3	6	0	8	-1.030e+001	7.657e-001	-4.202e+000
1	14	0	8	-1.082e+001	-7.884e-001	-5.594e+000
3	8	0	8	-1.040e+001	6.185e-001	-4.431e+000
4	0	0	8	-1.018e+001	2.558e-001	-1.650e+000
4	2	0	8	-1.018e+001	1.926e-001	-1.820e+000
2	12	0	8	-1.070e+001	-2.646e-001	-5.345e+000
4	4	0	8	-1.025e+001	2.549e-001	-2.074e+000
0	18	0	8	-1.162e+001	-2.558e+000	-5.451e+000
3	10	0	8	-1.064e+001	1.305e-002	-4.111e+000
1	16	0	8	-1.106e+001	-1.770e+000	-5.009e+000
4	6	0	8	-1.043e+001	4.710e-001	-2.458e+000
2	14	0	8	-1.088e+001	-1.339e+000	-4.652e+000
5	0	0	8	-1.024e+001	-8.011e-001	-1.229e-001
4	8	0	8	-1.062e+001	4.367e-001	-3.027e+000
5	2	0	8	-1.032e+001	-6.069e-001	-4.175e-001
3	12	0	8	-1.081e+001	-1.224e+000	-3.189e+000
0	20	0	8	-1.233e+001	-4.297e+000	-3.597e+000
5	4	0	8	-1.052e+001	-7.365e-003	-1.180e+000
1	18	0	8	-1.182e+001	-2.571e+000	-4.316e+000
4	10	0	8	-1.106e+001	-5.975e-001	-2.557e+000
2	16	0	8	-1.147e+001	-2.402e+000	-3.754e+000
5	6	0	8	-1.093e+001	5.145e-001	-2.151e+000
3	14	0	8	-1.134e+001	-2.179e+000	-2.852e+000
6	0	0	8	-1.076e+001	-2.659e+000	1.994e+000
5	8	0	8	-1.128e+001	2.211e-001	-2.552e+000
6	2	0	8	-1.097e+001	-1.795e+000	5.603e-001
4	12	0	8	-1.157e+001	-1.224e+000	-2.774e+000
0	22	0	8	-1.289e+001	-7.347e+000	-1.294e+000
6	4	0	8	-1.103e+001	-1.625e+000	-5.157e-001
1	0	1	0	-8.240e+000	-1.021e+000	3.802e-001
1	2	1	0	-1.060e+001	1.960e+000	-5.564e+000
1	4	1	0	-1.119e+001	2.211e+000	-5.932e+000
0	10	1	0	-1.191e+001	1.566e+000	-1.003e+001
1	6	1	0	-1.137e+001	1.605e+000	-5.774e+000
1	8	1	0	-1.169e+001	1.428e+000	-5.964e+000
2	0	1	0	-1.111e+001	2.967e+000	-5.597e+000
0	12	1	0	-1.183e+001	4.489e-001	-8.263e+000
2	2	1	0	-1.126e+001	2.543e+000	-4.836e+000
2	4	1	0	-1.117e+001	1.332e+000	-3.895e+000
1	10	1	0	-1.201e+001	2.009e+000	-6.929e+000
2	6	1	0	-1.146e+001	1.276e+000	-4.146e+000
0	14	1	0	-1.215e+001	1.036e+000	-8.729e+000
2	8	1	0	-1.172e+001	7.774e-001	-3.948e+000
3	0	1	0	-1.116e+001	6.535e-001	-2.302e+000
1	12	1	0	-1.198e+001	1.728e+000	-6.913e+000
3	2	1	0	-1.110e+001	-2.417e-001	-1.633e+000
3	4	1	0	-1.129e+001	6.562e-001	-3.385e+000
0	16	1	0	-1.247e+001	1.098e-001	-7.349e+000
2	10	1	0	-1.201e+001	1.470e+000	-4.862e+000
3	6	1	0	-1.156e+001	1.007e+000	-3.768e+000
1	14	1	0	-1.202e+001	6.972e-001	-5.968e+000
3	8	1	0	-1.180e+001	7.981e-001	-3.702e+000
4	0	1	0	-1.156e+001	6.131e-001	-1.603e+000
4	2	1	0	-1.123e+001	-1.587e+000	1.021e-001
2	12	1	0	-1.203e+001	1.097e+000	-4.848e+000
4	4	1	0	-1.147e+001	1.793e-001	-2.595e+000
0	18	1	0	-1.286e+001	-1.859e+000	-5.090e+000
3	10	1	0	-1.208e+001	1.904e-002	-2.931e+000
1	16	1	0	-1.232e+001	-9.252e-001	-4.453e+000
4	6	1	0	-1.179e+001	1.241e+000	-3.753e+000
2	14	1	0	-1.217e+001	-2.401e-001	-4.045e+000
5	0	1	0	-1.172e+001	3.635e-001	-1.116e+000
4	8	1	0	-1.206e+001	1.191e+000	-3.766e+000
5	2	1	0	-1.145e+001	-2.145e+000	9.842e-001
3	12	1	0	-1.224e+001	-1.054e+000	-2.280e+000
0	20	1	0	-1.374e+001	-3.162e+000	-3.705e+000
5	4	1	0	-1.141e+001	-2.315e+000	1.615e-001
1	18	1	0	-1.305e+001	-2.383e+000	-3.299e+000
4	10	1	0	-1.264e+001	3.987e-001	-3.080e+000
2	16	1	0	-1.276e+001	-1.597e+000	-3.240e+000
5	6	1	0	-1.199e+001	-1.025e+000	-1.703e+000
3	14	1	0	-1.270e+001	-2.014e+000	-2.245e+000
6	0	1	0	-1.297e+001	2.293e+000	-2.476e+000
5	8	1	0	-1.243e+001	-7.555e-001	-2.742e+000
6	2	1	0	-1.223e+001	-2.099e+000	1.026e+000
4	12	1	0	-1.307e+001	-8.999e-001	-2.540e+000
0	22	1	0	-1.518e+001	-2.516e+000	-4.617e+000
6	4	1	0	-1.159e+001	-5.656e+000	2.867e+000
1	2	1	2	-8.235e+000	-9.938e-001	3.215e-001
1	4	1	2	-1.013e+001	9.493e-001	-4.527e+000
0	10	1	2	-1.124e+001	1.371e+000	-1.013e+001
1	6	1	2	-1.064e+001	1.471e+000	-5.935e+000
1	8	1	2	-1.092e+001	9.094e-001	-5.743e+000
2	0	1	2	-1.063e+001	3.118e+000	-6.551e+000
0	12	1	2	-1.119e+001	3.095e-001	-8.340e+000
2	2	1	2	-1.043e+001	1.815e+000	-5.134e+000
2	4	1	2	-1.053e+001	1.237e+000	-4.463e+000
1	10	1	2	-1.125e+001	1.489e+000	-6.632e+000
2	6	1	2	-1.077e+001	1.121e+000	-4.503e+000
0	14	1	2	-1.141e+001	3.048e-001	-8.130e+000
2	8	1	2	-1.105e+001	1.477e+000	-5.078e+000
3	0	1	2	-1.041e+001	2.158e-001	-2.208e+000
1	12	1	2	-1.134e+001	1.691e+000	-7.083e+000
3	2	1	2	-1.037e+001	-6.421e-001	-1.319e+000
3	4	1	2	-1.063e+001	4.345e-001	-2.819e+000
0	16	1	2	-1.176e+001	-2.775e-001	-7.231e+000
2	10	1	2	-1.128e+001	1.792e+000	-5.534e+000
3	6	1	2	-1.081e+001	5.650e-001	-3.068e+000
1	14	1	2	-1.137e+001	5.309e-001	-6.004e+000
3	8	1	2	-1.108e+001	8.792e-001	-3.988e+000
4	0	1	2	-1.083e+001	8.460e-001	-1.871e+000
4	2	1	2	-1.070e+001	-5.337e-001	-7.948e-001
2	12	1	2	-1.133e+001	1.338e+000	-5.536e+000
4	4	1	2	-1.076e+001	1.156e-001	-1.961e+000
